account_id,customer_id,account_type,account_status,open_date,current_balance,currency,credit_limit
251ffc9c-1b0e-4153-960b-a0171119028f,be762471-244b-48dd-9afa-0f1948f88411,Loan,Active,2019-12-08,27558.42,INR,34003.08
8c825f7c-19ab-47af-a0b5-1aa043bb0a48,beab03f3-97b7-4fc7-85fe-5c77b4e0bc15,Savings,Closed,2015-02-01,84152.92,USD,13042.26
e79fc817-600f-4f51-b6f3-57b3db804ded,ea376232-0571-41b1-aabc-f51fbc9105ee,Checking,Active,2021-10-20,99193.16,CNY,48293.92
3bf9c8c9-66b9-4e0a-9aec-0ee96ac20ebf,d3b9b7df-a9e6-43dd-a594-ca045ee07868,Checking,Dormant,2022-01-24,64295.96,BRL,13629.31
a2671131-f42e-45f3-a1d5-7de15e03dd71,bd6b774d-0e15-49f5-bdea-a0c1cc19b2c9,Loan,Dormant,2015-01-14,44891.63,JPY,20739.53
eda4d17d-1c8b-493f-8c0b-0121312f6602,c030e1bf-6af2-4870-a752-84ad86c836c0,Credit Card,Active,2021-08-02,90033.18,USD,45794.55
19078b84-c3b6-4529-8811-8c63e7d53069,83e69796-55fe-4632-b5fe-f941fb452244,Loan,Closed,2018-07-29,84222.28,GBP,16231.6
8fe3f422-ff8c-46f3-a973-1c724ff5055f,e45ee216-f315-44a2-aca8-169f5c8d7f4a,Credit Card,Active,2015-01-19,69766.44,AUD,38803.16
9671a2b6-c12c-41ec-8892-85587b95b8e1,8f5d03b1-6271-4a42-a109-f5b4ebf168eb,Checking,Active,2021-02-07,1398.22,BRL,18637.81
92dda566-ea6e-4b2b-a427-7ae34cde0c9a,3a72a669-e03c-4361-a14e-10ee230c2ebd,Savings,Active,2022-01-26,21682.19,INR,29962.77
afac5605-c832-4615-8d8f-1340552a3624,38351fa8-f152-48ed-9b04-c97f19877c6d,Savings,Dormant,2024-02-03,55039.96,CAD,14316.38
510b6b1f-15c2-4dd7-95a4-8c03deafd881,fd4409d5-e875-43f1-a59d-bde695e314e5,Checking,Closed,2017-07-10,93483.82,ZAR,43829.93
2fcb92ac-a37d-4eeb-8e4c-1220a6f52857,51827e3f-b99e-4a81-9eca-6f11147cef15,Loan,Closed,2024-07-12,829.98,INR,47786.19
555c3a37-5909-4cf6-af8e-86973529fefa,ae42d03c-5a27-423b-88f0-94395a46b65a,Loan,Dormant,2020-08-10,866.85,EUR,13672.8
479feb5f-f709-47b9-b1a1-285e32a01b53,ae5c4405-bb89-42a8-98f6-19bee17f8abb,Savings,Closed,2015-01-07,39327.57,JPY,23986.09
402f79ed-5d8c-491c-9d69-885d5c621678,6bc82cff-6743-4735-b158-2c68ec8f561a,Loan,Active,2018-03-01,22370.68,CNY,24423.86
eafc9577-b0ef-434a-a7ba-2205e93547e9,ae3c36b7-56e0-4c58-9a00-51965c0507ce,Credit Card,Closed,2023-11-26,43136.64,CAD,15108.42
b18a1a91-6562-4d35-917d-13aca3f9fa47,16197d45-572b-4813-93e1-a0848089a684,Credit Card,Dormant,2022-10-25,49046.62,USD,5142.54
e4cb2d2a-aa98-4ebc-975d-f11d4c599a4e,8e7bfea5-5101-4f68-91d9-68cf76fd83cc,Checking,Active,2015-05-03,75257.47,EUR,19783.51
0b40364d-8996-4ebb-a43a-cb2155e5cbf9,5fb10b56-c2d0-447e-900f-cb0dea129e96,Loan,Active,2021-09-29,99399.91,JPY,36054.73
9cf27c7e-6d47-469e-a418-8f475c0fedaa,27b097f3-ed76-41fc-b1e1-6a87a8c90d41,Checking,Closed,2022-07-04,67396.95,GBP,25087.5
4cde02b3-a500-402b-a226-6db67843fff3,46a6452d-f251-4186-bd95-1b7515b5160f,Credit Card,Closed,2017-08-23,33137.93,AUD,29715.5
de846601-557e-481a-a5b9-1c20aef59128,33251c76-d8ef-45c9-a7a2-d2d0ca3c4050,Checking,Active,2015-01-13,44187.04,JPY,20756.07
9b6d9a4e-cfa1-4413-9a91-976fef0aed7d,5f304622-6a21-4656-9aef-5c61a36b8a1f,Credit Card,Dormant,2019-12-14,59735.33,ZAR,4826.0
8e4137fb-328b-485e-946a-66eaeeb948d0,13f2a37c-64d0-4759-8542-bd7599e8c828,Credit Card,Active,2019-02-10,84976.38,USD,5731.81
7aaa372e-ca81-4764-b667-68c3e74e002e,ae262012-15ee-4c64-a776-c3813ab45e25,Credit Card,Active,2022-02-02,16520.07,AUD,39706.07
a78c97ba-9c19-4e86-b7c2-7c63ea7b7e63,c02b3816-2070-4b84-add1-0c2665a593b3,Checking,Dormant,2017-07-01,82510.87,AUD,40614.32
191c8b65-0ecb-4474-87c5-6a246d31592a,35a10d06-b15a-4171-ae76-375bbd966783,Savings,Active,2015-01-03,85474.1,EUR,5908.83
f1cd3a56-f182-41ab-9947-893a8cbba760,8d25dac3-027e-4ba4-9a6b-f590c0ae013e,Loan,Dormant,2022-12-07,38674.79,CNY,16342.45
9cf3e19e-5086-470e-8ee4-160549d73e95,572c7753-6524-4e79-b0fc-d8727add34c7,Checking,Closed,2019-07-04,77045.67,INR,10057.84
a62e7f65-3939-49cd-bdfb-cc3eb01e140f,d87f8fab-8eee-4716-85d9-ac1b2b4f425e,Savings,Active,2020-09-25,38558.71,AUD,29710.18
0de0afda-f51f-45b5-92d6-86b282fdec5d,f54afc1f-b82e-4ce7-8ed6-0e1cc4909ed7,Checking,Dormant,2021-11-10,52267.15,CAD,32700.18
b60ae541-8773-4622-a0d1-42e11f5713f0,9741aab9-84dc-4336-b894-1216197ac20d,Credit Card,Active,2015-06-09,72066.04,EUR,44857.62
6d782bbc-e133-451c-a2a2-5a00d871e9ba,d8340c85-07f0-41c7-b24b-3223f64dbaae,Savings,Closed,2019-07-15,68314.62,INR,21843.44
371aad96-2fc8-4ca8-b8c0-60ee35a4bb3f,a7e6291e-5766-43da-aa63-72f509f107ab,Credit Card,Active,2022-04-25,325.09,ZAR,47971.83
2ba619e1-2493-425f-a4f8-5d92af7479de,f3baa87f-6d92-4e67-815c-aa307389397e,Checking,Active,2022-05-26,7396.18,BRL,32743.9
413634bf-7534-4292-a686-e64d1b4c82dd,3bec5e3f-c3c4-4f18-957c-01e89b0d2404,Checking,Closed,2019-08-31,25286.79,EUR,3101.26
199d20af-5eb0-439e-ac50-5787ede6914d,062bbd4e-1317-406c-adbf-855591527049,Checking,Closed,2016-12-30,71737.02,AUD,19156.66
974718d8-a6a9-4ed3-a9f0-eb610a9e2e0a,2ad6c89f-5ce3-4a87-bc12-4d36f2ca637f,Credit Card,Active,2019-09-14,15313.56,ZAR,23133.91
b988fc8e-ce47-4ca4-abda-3cd7be4b4f0e,2885e5b9-7c46-48f4-b910-2226a8a84175,Loan,Closed,2018-01-26,78431.94,GBP,25436.76
b0f24440-3c10-4112-9a70-eb032b2660da,a1b03084-c25a-47c1-9dda-7a0f4d56b8df,Checking,Dormant,2023-12-01,21089.09,EUR,36682.0
ba0f2454-c2e1-4176-8325-7b2d27b96c8b,3eb74425-c35d-4d07-b329-9c8410c68cfe,Savings,Closed,2016-01-06,517.18,EUR,35869.08
452e052d-4015-4a37-a584-c266e3e893eb,16197d45-572b-4813-93e1-a0848089a684,Loan,Active,2021-04-27,19300.61,USD,4147.86
8893e87a-6e02-490c-a86b-e4102b90bdf2,20309683-6214-4e74-a070-5e692c866d5c,Loan,Active,2014-10-18,92734.12,JPY,36967.48
531308e1-5ca6-49e5-a847-8b2cf930a3e0,d8ada18a-99e6-479a-a37a-c0fe913096f8,Loan,Active,2014-11-22,39364.08,CAD,43573.26
52ba4c3a-5613-4d30-8e7e-a6841a4c6060,663b1799-59de-42a0-a8a3-b05f453875f4,Loan,Active,2019-12-09,91786.13,EUR,4893.78
92f8b803-48d4-423c-ae69-8ec2bc71246c,3e149e5f-a35c-46b3-9240-3e1dbb8bb9ae,Loan,Closed,2022-05-03,96781.12,BRL,36204.71
7a6ea720-ae36-4522-9b14-9c3511329641,3d4a23f5-5ae3-4099-a395-fda2dd10a4cd,Credit Card,Active,2021-07-19,11704.53,USD,40274.47
c02ea725-8e42-4b50-bcd3-ddbeb811d5f4,19e4e320-60f8-4d5d-a7f3-cac16517f74f,Checking,Dormant,2014-08-28,86970.01,JPY,7322.17
858408d1-70d7-431d-a06f-240596708694,509dbfdf-944e-43df-8a12-d0df3988ba0f,Checking,Dormant,2015-08-26,89556.78,EUR,11188.31
847d358c-7ece-4567-93a8-8436f937f399,45057457-914c-400c-907a-e46d6781c2d0,Savings,Closed,2015-04-27,70777.78,BRL,13752.33
26ea55c9-09a2-45a9-be78-c578de6fc8ea,aae026e2-c666-4ca8-987d-c6ccbf376b27,Checking,Closed,2022-05-15,68762.65,USD,16375.56
a877a24e-0756-4db9-9973-a512f54a0130,b6d06615-f152-4976-a5d6-fb7f4f9afd63,Credit Card,Closed,2023-08-25,54888.23,GBP,6184.88
807091a4-6559-4e37-ba52-4cecf5ad4452,03315119-7cfc-463a-82fa-1326a6505c1e,Savings,Active,2021-09-20,91858.86,JPY,20771.04
94a271a1-b0f6-484a-aac9-85223c7faef4,26a6c9d6-0912-4343-9611-d688e843acb1,Checking,Closed,2018-05-17,24033.95,ZAR,14985.52
33a21c30-e9ac-400c-b9dd-f700703a273d,af13716c-5998-421a-a426-298b19b505b7,Loan,Dormant,2022-06-16,41045.06,ZAR,39690.68
0226b0d1-3ca8-4211-829f-b72c2380550f,33251c76-d8ef-45c9-a7a2-d2d0ca3c4050,Loan,Dormant,2021-09-17,28112.49,JPY,46602.18
0d984575-943b-409e-8e6a-da5d9da5319b,8a83efc8-9c2e-4562-8916-e844e64ddd91,Loan,Active,2017-12-01,724.63,EUR,28395.73
375af8bf-29bc-43dd-900e-780b0701a3b8,fa4619f2-0a8f-4a80-aa61-5a6e815aea9d,Checking,Active,2018-07-16,96247.24,USD,47197.07
8e5a2d36-c2a4-4308-ae12-529b201b82dc,aa3dc7e2-73a5-4358-ad7b-873cdbce3bad,Savings,Dormant,2018-11-23,9535.9,BRL,42214.78
8e5799e1-5b87-4437-935a-cd199a5abf75,cfe5b6aa-ec8b-4bdf-a1fe-42118cede044,Checking,Dormant,2018-02-07,20590.97,GBP,12192.79
f7b346f8-439f-4a9e-b0a8-e3c9baca0f50,3a0d4b21-1bc7-40c8-b881-b41ae5bfb90d,Checking,Active,2023-05-09,9565.87,INR,36929.89
aeae0e66-26a3-4876-9367-2c4d4ec6249d,f58756d5-4071-45b1-821a-fdfd4e57f2b8,Savings,Dormant,2023-08-19,85685.86,ZAR,27168.73
58713d62-baa1-49ab-b937-12c83e81ec18,2e414839-0044-47f2-8547-1f049d464d29,Credit Card,Closed,2020-09-11,66705.42,ZAR,30711.49
585c7ad6-7253-46d8-bb21-bb8bda2aef5c,5b0f8a16-148c-4bd2-84bd-2f21b0a2cbeb,Loan,Dormant,2024-08-01,59400.24,JPY,21102.59
20304b95-95ba-4755-8280-4b489b1927e4,b872b60c-fa4e-40e4-9c1c-516aea8598eb,Savings,Active,2017-09-02,21824.85,EUR,10859.73
f4b0b52d-6b3c-4694-8173-1b4d1cf3562f,cd073934-be8c-40f8-8b98-3444b1d2fc5b,Savings,Closed,2021-06-13,84915.05,INR,24761.82
ded11cf4-5b76-4879-8183-b56191559991,9688778b-395d-4428-9172-ef9120d4cc69,Checking,Dormant,2019-08-22,81214.01,AUD,9849.05
521043c4-cbeb-4189-99ba-54232aff954d,7a089ca8-1cc5-48a0-b43c-7e9d2fdeb035,Loan,Dormant,2021-09-12,17864.52,EUR,32875.23
a5999e5b-6bff-45b9-926c-be3e396a9fcc,d3ae882d-b530-4240-8314-a9e64663332f,Credit Card,Dormant,2021-05-06,67561.75,AUD,16171.74
f3f47bfb-a0c5-4a6f-927c-a4878d6ed791,5fb7d803-3ef1-423b-a15e-787afb1ab1d2,Savings,Dormant,2020-07-02,10984.0,USD,38614.69
a0bf7dc1-e320-42a0-bbd1-a2ed54592929,9741aab9-84dc-4336-b894-1216197ac20d,Savings,Closed,2021-08-08,75363.86,EUR,896.05
8d384fce-8cab-4052-ba6e-a3bb5c5fb5c7,afad6306-1ece-4a76-bf30-c85efed7b066,Credit Card,Dormant,2015-11-21,32322.3,INR,25688.84
8fcd2732-3807-4b8b-a6f2-d3f19c1bbc34,e045c088-f562-4e91-8822-39215e49db10,Loan,Closed,2017-02-05,91032.46,ZAR,47675.15
93b34026-7660-4f01-9857-5a3e7c02ad4d,406b40fe-fcde-40fe-bf9f-52c728a96c64,Checking,Active,2022-01-10,36603.55,CNY,18414.22
deffaee0-09fb-4d7c-831b-96bbd8d4397b,5cd93adc-6a13-47f7-81b0-72aaea46e602,Checking,Dormant,2022-09-10,51609.48,JPY,34543.28
6f8ae159-cc79-43ef-b47c-6da9fc8a0de8,1c264c56-85f4-4fdd-89a8-15dc7f51b8de,Checking,Dormant,2015-09-21,85895.53,EUR,28550.66
956fe53e-80b1-41e5-af02-6b96900eee9b,8ec9ea98-6581-4934-9bcf-b1c4f87e3560,Checking,Dormant,2023-07-19,13623.7,CNY,47901.67
9c624749-66be-43dd-b8db-9a05cdf4bd90,d8f12949-8c56-4d25-be7b-f7594dd941c7,Credit Card,Active,2018-02-03,53629.73,GBP,29928.4
4ebcbc8b-cc2b-486b-82f4-6ca71c9ef2d6,3df42e3c-205d-4e06-b0b5-07863c5df17e,Checking,Active,2022-11-01,53256.16,CAD,29985.73
89317fc0-211a-4065-905a-02e7424dd334,7ad8ae0b-5048-485a-8544-b042c9e63583,Credit Card,Closed,2021-03-29,86173.69,GBP,4269.1
6a4cef97-5f05-4d53-b777-3cbe9478b45a,6b19fe49-367c-4666-90d2-5fde29f1ca3a,Savings,Dormant,2018-11-21,13483.79,JPY,26639.69
690c7bf9-22a7-4404-8bef-1103da2ad46b,242bb275-788f-4e80-bb00-a6d0fa986a34,Credit Card,Active,2022-08-15,70027.88,USD,27132.62
fd321e0a-c2ba-4a6e-a802-f1ad9b5a498e,7e1ea9c5-7358-4a81-8674-37419466e472,Credit Card,Active,2017-01-02,34981.79,GBP,19441.07
ab6bf5fa-0fe3-4c1e-aea1-ea386d7042a0,1b323b5c-91bd-4fdf-84cd-7d57359b05fa,Credit Card,Active,2019-12-28,59562.69,CAD,7680.19
60a51e55-3be9-4ec3-a598-250d94f2fa18,5b1061e2-7efc-4b0d-a271-7e89710e9f7c,Credit Card,Dormant,2023-08-10,14128.4,CAD,16576.69
8924ecb2-c7e7-4e87-9eca-cc58f9833341,ba6ac4ba-9187-4dc5-a73b-c3c6124bfc73,Checking,Active,2023-12-11,50010.03,EUR,40752.71
00f81f8e-7e06-471a-89b0-f33876df1b58,f0022e2e-2bd4-4ea0-8bbd-6b2f42f378f2,Savings,Closed,2019-07-30,67662.2,EUR,8433.85
3982b3af-2852-4861-85e4-ae9e481b2051,2edee8e6-67c3-403d-ab43-f541fb4e0524,Checking,Active,2015-05-14,84289.49,ZAR,15710.94
1340dfc8-69e2-46cb-9bd2-55ad88e72461,058a189b-b631-40c7-9509-38f119122750,Credit Card,Dormant,2021-09-13,88812.72,CNY,7211.59
7714ea83-2b7c-4ada-875c-95205a9d7527,2823ef24-d1ec-4803-9bcf-83a17fa876af,Checking,Closed,2021-09-13,82969.21,AUD,22762.76
04fd5c93-c5df-4e6f-b024-dd532708bc22,f2b762c6-3ae8-446f-85e9-ec369abb8c14,Loan,Active,2017-07-17,88666.07,CAD,34846.73
762c569b-cf3f-4edb-801a-9d2783e34596,d35fbacd-478a-453b-a43c-bb1642029f15,Loan,Active,2019-11-27,99554.16,JPY,5695.86
08a1ead4-699e-48c1-b9dc-f1b7a7f296af,21007214-405e-4cc7-b7bb-192b9cd67c5b,Credit Card,Active,2015-09-22,39127.37,USD,7012.03
c435b706-f69c-4b2a-b72e-2f4aa313a4ad,2555d0f8-62aa-42ab-84d6-4ded95a1b3f2,Savings,Active,2017-03-14,16230.93,AUD,46442.85
026252c5-1eb3-42f5-b871-4faeb70dc1b8,35a10d06-b15a-4171-ae76-375bbd966783,Savings,Active,2018-01-15,36718.42,EUR,39681.62
efdb7caa-7975-410d-8ab3-083a226fc68b,5cd93adc-6a13-47f7-81b0-72aaea46e602,Loan,Dormant,2020-10-12,91160.87,JPY,30073.28
de75b1c5-2781-4c5a-b132-aa3ebef5bcfd,a5565599-125a-4b84-83a0-09fd917b7c40,Credit Card,Dormant,2021-10-13,43059.54,ZAR,27971.96
e4fde8c7-126e-494a-92bd-def5cf344b7f,a6ceedc0-ab0d-402a-8fd3-c12a677a31d9,Checking,Dormant,2022-07-22,99343.82,USD,1433.09
8d528bed-f24f-449d-8c53-4183ff2a28e8,a8c1e28e-9a57-49d7-a32a-f239c6aa4bed,Checking,Active,2021-09-03,28635.1,CNY,25614.11
5693c3c6-5f63-4fcc-ab4c-ede2052b4d2b,6d38bd2f-ee41-4b08-a1ab-2c5b9b7e9501,Savings,Active,2018-05-25,98122.61,AUD,46426.07
39a06047-f067-49ad-b0eb-87ba3b5d3d1a,ae3c36b7-56e0-4c58-9a00-51965c0507ce,Savings,Active,2018-06-28,26424.08,CAD,5338.37
6980b5eb-16b0-4db6-8a84-b12860320a57,79141f17-233e-40cf-92c7-ad469598fb37,Loan,Active,2020-01-06,44760.5,GBP,1214.83
5cac1db7-2478-4c65-919d-540222f1bf18,8a3f761b-2a2e-4ad8-b9c8-9d468203d689,Savings,Dormant,2018-03-26,49760.87,AUD,10997.89
613871a7-b818-4244-935c-1cbf33daff3b,34b09a29-9b19-422b-ab5b-c34401bbb7e2,Savings,Active,2021-08-27,14901.46,GBP,25113.15
433ac1d3-51ca-48e4-aae6-8456d36d73c4,15458985-82d9-41e1-8780-54e17486cfe3,Savings,Active,2018-05-16,32734.16,AUD,34480.9
a163d40a-41d7-4ea2-a135-e508cbb72325,4c09baf4-01df-4805-9f18-8cea5b289a84,Credit Card,Closed,2014-09-18,7717.52,CAD,22173.27
556e55b9-a4d0-4824-b411-05b3f8534276,2ad6c89f-5ce3-4a87-bc12-4d36f2ca637f,Savings,Dormant,2021-03-22,93187.35,ZAR,12351.98
34d33ec1-9fb8-494a-aebe-41f7a4522ddf,f922d821-90eb-4108-a578-90992fa2875c,Checking,Closed,2019-03-21,36897.37,CNY,21619.29
b481d6a0-8792-4d84-b0e3-8a9613b104ea,c5935e34-dd44-4738-86cd-13166b3b4268,Checking,Closed,2014-12-17,49920.77,CNY,9867.88
e541c5b3-a35e-455e-baef-97ac4e4697d6,8a0a8110-70f5-4998-b72c-abfcf6641074,Checking,Active,2015-11-09,43473.63,CNY,17401.37
67aa82a4-3aef-4ee3-bf13-8ba54edd9ad5,015cd1e7-2bc7-4ba4-b0c6-319ca891e09a,Checking,Closed,2021-01-20,15879.3,GBP,16891.51
8d25d152-0bdd-423c-8efc-0ca95ca190c8,cd58c31f-6975-4086-9c01-30a7ac0d670f,Checking,Closed,2018-10-05,13610.14,EUR,20958.21
9c22f116-4ace-41f1-9cc5-d3d277202d6a,56123a73-379e-44d2-a764-10c23f6b772a,Savings,Active,2024-05-30,33888.31,USD,38722.54
a110e6c5-6f79-470d-971f-5ba8d2437935,6e1625f3-4b44-44b5-8700-6868578e651a,Credit Card,Dormant,2019-04-30,613.57,BRL,12993.63
e06ed41e-389a-4cd5-8695-348f06b7ac0a,02d9791f-3949-46a1-8fdf-20abfdfa1bde,Checking,Closed,2020-02-12,94222.19,BRL,1150.65
e036d215-10ab-42d9-a6c6-afd1a817b86f,8a0a8110-70f5-4998-b72c-abfcf6641074,Loan,Active,2021-05-28,13164.22,CNY,37672.59
ff5bfa91-bc01-4a83-9736-1dab646decc1,410616bd-66bf-45f8-9cbe-3e7a74e0da1e,Loan,Dormant,2019-07-10,72750.44,JPY,48691.32
cf75fc50-6e77-4266-b5e9-863986c5f63d,08ea0e5f-212d-4d40-b4e8-c0e425606a5e,Loan,Dormant,2022-12-29,8957.09,INR,3712.61
4a7dfb89-7df7-40cb-bde3-c9bb133b93ac,a2e31f81-ae79-41c7-ad0f-3b815861c593,Savings,Closed,2017-08-30,64805.9,BRL,4637.58
0157031d-ca0f-4487-ac36-5da21060a24f,3bb80d97-3d1a-4822-b8be-69be27765fb6,Checking,Dormant,2018-06-12,69506.43,EUR,43206.89
1e40a7a8-311f-499a-9f23-e053d54b791a,e0cfa75e-cd4e-4170-a1a4-7a9ebe2e4d14,Savings,Dormant,2023-05-17,97548.57,BRL,47245.41
b47cd657-6190-45ad-acfb-80a247e80baa,2b6b7b42-2950-4326-b644-d1839aabd22d,Credit Card,Closed,2016-01-07,13424.49,EUR,15062.01
f2183ac4-0137-4f31-a709-d18983594e5f,10c89ccc-a933-4e5f-baae-ab7aaa187982,Checking,Active,2022-05-25,5726.59,BRL,8800.01
ca1555b2-c0c4-447a-a6bc-b3c61db0bba5,9cc6d351-5f10-48cc-a162-1fdce5125633,Credit Card,Dormant,2021-02-14,60309.15,CAD,20509.54
c718819c-26f5-4fd9-8b77-07ed734bc04b,05b7e19c-c846-4f9c-8563-a8eb667efc95,Savings,Dormant,2019-03-12,48280.14,CAD,31967.3
fe4610db-2090-476e-91da-63978b4bf620,b4c0d639-40c1-45d7-9b74-1ac132ed2a94,Savings,Active,2015-01-21,86831.61,JPY,13893.37
647c4db8-9398-4c71-98ad-6899d6bac4a7,b6088442-1cd3-41f3-ab2f-37d1cc8953b5,Credit Card,Active,2015-03-01,89717.85,USD,36560.12
069007a4-b4ad-40da-b87d-413065f1a3a3,ea376232-0571-41b1-aabc-f51fbc9105ee,Loan,Closed,2018-10-05,84549.24,CNY,21294.3
44a79a7a-44f2-4770-8cbe-7ee0363bdcb6,d8ada18a-99e6-479a-a37a-c0fe913096f8,Loan,Dormant,2016-02-10,66641.9,CAD,4879.07
18c979af-3c10-45d7-b26b-8e7f3dfb76cd,dc821527-1da3-47e2-8ad6-e514ccc14d51,Savings,Dormant,2015-04-09,662.07,JPY,29314.98
6509489d-4857-4e18-a179-ca27ecc5e03e,03315119-7cfc-463a-82fa-1326a6505c1e,Savings,Active,2023-03-04,89263.04,JPY,8997.65
ba0e33c2-936d-46d8-9a85-e9f82d88be4d,03c6a61a-537c-42e8-9697-9b20517e0427,Checking,Active,2023-02-10,1823.32,ZAR,2106.45
3fd934a6-04b0-4245-bd77-15690dd96ba0,5b1ac78e-6d8e-45b6-8306-e8b95c348f48,Savings,Dormant,2024-08-03,27987.27,BRL,38561.74
0fd2372e-e457-4e17-8842-426d7d970359,2d9a707a-44c1-4da8-8923-7f85f2ae38ca,Loan,Active,2024-08-08,7805.05,ZAR,1606.84
93757bb8-71c5-4e64-99c3-d2cf65e32a7c,5d463576-b076-47d1-a4f7-8188ab8b1683,Checking,Closed,2016-08-22,32638.36,JPY,49573.5
11fea63d-b632-4d02-927d-5530a2dc3e21,e5a15243-c728-4f15-b5cb-b690735b3a80,Credit Card,Active,2018-11-25,61075.69,JPY,4053.11
d4afd79a-4893-4ed3-a908-3b1fae019787,e5b8afa9-0a89-4256-99ec-d0c484228dc4,Loan,Closed,2016-11-26,88250.54,GBP,28910.01
71a60c18-c870-470c-bd6e-dd517bc1699c,aa3dc7e2-73a5-4358-ad7b-873cdbce3bad,Loan,Closed,2022-02-10,57772.94,BRL,12266.97
9a26f166-851f-413f-8746-d180615bae1f,ccc819d8-70cc-4ab7-9c0c-96a4bfb51388,Checking,Closed,2016-11-18,95732.15,EUR,2870.73
8baee369-2eb2-4b47-aabe-f10c3ff9a1ba,dbabbd10-c9db-4433-a484-681f761dbd37,Checking,Active,2017-12-07,42598.26,ZAR,45850.41
f10e1c98-cb8b-4530-a670-3264bb80b31b,66b0dbe7-cc7f-46ed-b424-bb1ddfb81c9d,Loan,Active,2023-12-14,2514.28,ZAR,719.31
a9524dba-86ea-40f1-abca-c55ae3629971,26ae1d34-3421-497d-a683-8040a9ad16dd,Savings,Dormant,2016-03-03,58550.06,EUR,4982.1
43f89d43-08d0-4b71-9f6a-053cf831bf72,91a7859b-3914-4d0e-bca1-e7cd98a98ba6,Credit Card,Closed,2023-08-19,40817.5,BRL,35506.29
db3a1d53-36f0-4f3a-88ad-aa2e5e658c4c,b97c9029-ddf0-4312-8bb7-89b41be62446,Checking,Closed,2019-05-02,73932.65,CNY,49960.09
d7127bb6-94b7-4b1d-909d-365637356388,b9dbff49-3b3e-4e1e-b51a-832ea18d458f,Savings,Closed,2018-02-23,94886.49,ZAR,33919.91
3d3734ef-099c-48f7-8f0d-75e0d533be6d,d5c20f8f-49d4-430d-ab21-72c6c24d7215,Savings,Dormant,2021-06-12,93361.6,ZAR,23082.85
cc5a8d9a-da59-429c-a88d-71cb461efb51,79a975ca-28b6-41b8-8eca-745cd90f6bbc,Loan,Dormant,2017-01-30,6099.86,EUR,11850.12
4d807abc-1330-421e-8376-0b65b70e4068,70786fd7-0436-40d9-adc8-d3c019538cdc,Savings,Dormant,2016-09-01,76519.37,AUD,25723.07
1562f25f-82f2-40a3-8827-e70e5169c1e8,2a92677c-0d6c-4c24-bf05-9fba625ccc68,Loan,Dormant,2014-09-10,2914.32,EUR,4141.47
82dc3fb6-c2b3-4735-816a-1dd168c65fd5,9b17f6fd-1775-4c39-9f7a-a713518ea0ee,Savings,Dormant,2020-10-16,83447.79,USD,27311.61
58af9ff6-9f3a-4649-82e2-5cd522664547,af13716c-5998-421a-a426-298b19b505b7,Checking,Dormant,2021-12-28,52219.23,ZAR,23715.78
23cfef6a-fb1c-4fb7-9e37-35b36c67f71f,1a1ec042-71d0-4b0f-a56f-a7e6b5c03f6f,Savings,Closed,2022-03-31,17912.65,EUR,22164.68
bb5d00fc-0ec4-4df1-b059-9cc8a3e95960,8e7bfea5-5101-4f68-91d9-68cf76fd83cc,Loan,Active,2016-04-12,42757.27,EUR,44969.47
69c70f4d-b215-4135-b49f-c13f9ac53f9c,33251c76-d8ef-45c9-a7a2-d2d0ca3c4050,Loan,Active,2017-05-23,99526.64,JPY,49339.92
83e02600-1ae9-4846-965d-a1735cca687b,2c15d6bd-45ce-4d3c-a75e-e5a9dddc046d,Checking,Active,2023-07-06,38607.67,AUD,45283.02
a3e9bf08-24a3-4581-adc2-7bce2f8c31ad,57ed0cd1-3048-43c9-8ff3-4b4c02f2da9e,Savings,Dormant,2024-01-28,76346.03,CAD,15333.39
f1b71f09-10d9-4050-bc13-7b2f062a49f9,3612461f-bc6d-474a-8661-0b8d449c8ebf,Checking,Active,2023-01-22,72113.24,GBP,21508.32
48ed9249-56ef-4c76-8dd8-953ab4b0b961,9756fdbf-b5c9-4b54-9915-4536823e3f4b,Loan,Active,2023-03-14,14133.54,ZAR,49444.56
01594048-cfca-4263-8df4-670f782cfcbd,3a72a669-e03c-4361-a14e-10ee230c2ebd,Checking,Dormant,2015-01-01,68875.5,INR,11741.94
d293a830-afb7-4d38-99ea-d09809673e27,dbd61b32-865f-43ce-8dbe-996ef31a5950,Savings,Closed,2016-02-23,22018.59,USD,20635.33
078046cc-40e7-4da3-b164-88bdf9ab8847,79c32574-c3eb-4ff7-91f8-584c79a46acb,Credit Card,Active,2015-02-27,76739.09,EUR,4137.89
169a1a76-a357-4f04-b995-ef29bc267d3b,376acba9-139c-47c9-91bf-d715febe8ad0,Loan,Closed,2017-05-07,6858.78,BRL,26565.72
36315663-421b-4c6b-8cea-ec5db39a7769,fa2473e4-7913-4d4c-8ca9-05d229746924,Checking,Closed,2015-10-02,61426.28,EUR,39571.02
f5e72cdc-47f6-4201-b807-136746fdc2a3,4da72eb9-2a4b-4525-a134-e7a5273dad16,Savings,Active,2019-04-21,69270.35,JPY,36105.31
479834f9-0d5b-4b54-bf15-bd6b5e6551a4,c847d13b-e2b6-4b4c-ace5-c4612c099e1a,Checking,Dormant,2023-07-17,31878.02,CNY,35315.12
8f21fafd-c1db-43e3-b05d-c92fb57c60fe,639500f3-7e71-4750-8118-8614fced33bc,Checking,Dormant,2019-07-12,53684.74,CAD,18967.45
